0.00290	-0.01392
0.00293	0.00750
0.00295	0.02865
0.00297	0.04982
0.00299	0.07047
0.00302	0.09090
0.00304	0.11085
0.00306	0.13038
0.00308	0.14943
0.00311	0.16782
0.00313	0.18559
0.00315	0.20263
0.00317	0.21874
0.00320	0.23407
0.00322	0.24857
0.00324	0.26233
0.00327	0.27496
0.00329	0.28668
0.00331	0.29751
0.00333	0.30682
0.00336	0.31535
0.00338	0.32253
0.00340	0.32846
0.00342	0.33340
0.00345	0.33694
0.00347	0.33922
0.00349	0.33987
0.00351	0.33948
0.00354	0.33753
0.00356	0.33397
0.00358	0.32935
0.00361	0.32295
0.00363	0.31559
0.00365	0.30660
0.00367	0.29632
0.00370	0.28514
0.00372	0.27247
0.00374	0.25910
0.00376	0.24427
0.00379	0.22874
0.00381	0.21211
0.00383	0.19443
0.00385	0.17630
0.00388	0.15749
0.00390	0.13817
0.00392	0.11792
0.00395	0.09747
0.00397	0.07682
0.00399	0.05601
0.00401	0.03495
0.00404	0.01384
0.00406	-0.00736
0.00408	-0.02829
0.00410	-0.04905
0.00413	-0.06991
0.00415	-0.09018
0.00417	-0.11010
0.00420	-0.12956
0.00422	-0.14874
0.00424	-0.16712
0.00426	-0.18483
0.00429	-0.20178
0.00431	-0.21798
0.00433	-0.23344
0.00435	-0.24785
0.00438	-0.26149
0.00440	-0.27376
0.00442	-0.28529
0.00444	-0.29565
0.00447	-0.30465
0.00449	-0.31262
0.00451	-0.31931
0.00454	-0.32487
0.00456	-0.32866
0.00458	-0.33122
0.00460	-0.33262
0.00463	-0.33252
0.00465	-0.33108
0.00467	-0.32807
0.00469	-0.32379
0.00472	-0.31804
0.00474	-0.31097
0.00476	-0.30273
0.00478	-0.29289
0.00481	-0.28210
0.00483	-0.26998
0.00485	-0.25691
0.00488	-0.24280
0.00490	-0.22722
0.00492	-0.21122
0.00494	-0.19442
0.00497	-0.17687
0.00499	-0.15858
0.00501	-0.13975
0.00503	-0.12079
0.00506	-0.10111
0.00508	-0.08131
0.00510	-0.06122
0.00512	-0.04100
0.00515	-0.02096
0.00517	-0.00065
0.00519	0.01909
0.00522	0.03896
0.00524	0.05856
0.00526	0.07768
0.00528	0.09662
0.00531	0.11479
0.00533	0.13278
0.00535	0.15005
0.00537	0.16680
0.00540	0.18266
0.00542	0.19759
0.00544	0.21237
0.00546	0.22582
0.00549	0.23856
0.00551	0.25084
0.00553	0.26183
0.00556	0.27202
0.00558	0.28127
0.00560	0.28949
0.00562	0.29670
0.00565	0.30284
0.00567	0.30783
0.00569	0.31153
0.00571	0.31402
0.00574	0.31507
0.00576	0.31495
0.00578	0.31365
0.00580	0.31105
0.00583	0.30732
0.00585	0.30212
0.00587	0.29582
0.00590	0.28831
0.00592	0.27940
0.00594	0.26971
0.00596	0.25875
0.00599	0.24688
0.00601	0.23394
0.00603	0.21980
0.00605	0.20527
0.00608	0.18951
0.00610	0.17308
0.00612	0.15619
0.00615	0.13849
0.00617	0.12037
0.00619	0.10175
0.00621	0.08288
0.00624	0.06369
0.00626	0.04446
0.00628	0.02508
0.00630	0.00530
0.00633	-0.01414
0.00635	-0.03354
0.00637	-0.05271
0.00639	-0.07153
0.00642	-0.09034
0.00644	-0.10827
0.00646	-0.12598
0.00649	-0.14324
0.00651	-0.15964
0.00653	-0.17560
0.00655	-0.19063
0.00658	-0.20520
0.00660	-0.21887
0.00662	-0.23157
0.00664	-0.24363
0.00667	-0.25457
0.00669	-0.26470
0.00671	-0.27380
0.00673	-0.28164
0.00676	-0.28843
0.00678	-0.29408
0.00680	-0.29842
0.00683	-0.30148
0.00685	-0.30343
0.00687	-0.30398
0.00689	-0.30327
0.00692	-0.30136
0.00694	-0.29810
0.00696	-0.29377
0.00698	-0.28799
0.00701	-0.28081
0.00703	-0.27275
0.00705	-0.26346
0.00707	-0.25320
0.00710	-0.24188
0.00712	-0.22952
0.00714	-0.21653
0.00717	-0.20249
0.00719	-0.18775
0.00721	-0.17226
0.00723	-0.15626
0.00726	-0.13972
0.00728	-0.12267
0.00730	-0.10532
0.00732	-0.08747
0.00735	-0.06978
0.00737	-0.05162
0.00739	-0.03336
0.00741	-0.01544
0.00744	0.00290
0.00746	0.02088
0.00748	0.03872
0.00751	0.05638
0.00753	0.07353
0.00755	0.09033
0.00757	0.10666
0.00760	0.12277
0.00762	0.13823
0.00764	0.15311
0.00766	0.16723
0.00769	0.18073
0.00771	0.19387
0.00773	0.20606
0.00776	0.21751
0.00778	0.22820
0.00780	0.23807
0.00782	0.24689
0.00785	0.25468
0.00787	0.26173
0.00789	0.26790
0.00791	0.27273
0.00794	0.27676
0.00796	0.27957
0.00798	0.28114
0.00800	0.28198
0.00803	0.28107
0.00805	0.27944
0.00807	0.27649
0.00810	0.27234
0.00812	0.26713
0.00814	0.26066
0.00816	0.25334
0.00819	0.24471
0.00821	0.23524
0.00823	0.22465
0.00825	0.21328
0.00828	0.20073
0.00830	0.18768
0.00832	0.17378
0.00834	0.15902
0.00837	0.14384
0.00839	0.12795
0.00841	0.11186
0.00844	0.09502
0.00846	0.07809
0.00848	0.06077
0.00850	0.04315
0.00853	0.02536
0.00855	0.00778
0.00857	-0.00975
0.00859	-0.02739
0.00862	-0.04486
0.00864	-0.06224
0.00866	-0.07926
0.00868	-0.09611
0.00871	-0.11228
0.00873	-0.12806
0.00875	-0.14310
0.00878	-0.15792
0.00880	-0.17214
0.00882	-0.18536
0.00884	-0.19807
0.00887	-0.20973
0.00889	-0.22098
0.00891	-0.23118
0.00893	-0.24040
0.00896	-0.24888
0.00898	-0.25611
0.00900	-0.26230
0.00902	-0.26763
0.00905	-0.27210
0.00907	-0.27507
0.00909	-0.27696
0.00912	-0.27785
0.00914	-0.27738
0.00916	-0.27593
0.00918	-0.27343
0.00921	-0.26960
0.00923	-0.26459
0.00925	-0.25864
0.00927	-0.25155
0.00930	-0.24353
0.00932	-0.23456
0.00934	-0.22466
0.00937	-0.21383
0.00939	-0.20223
0.00941	-0.18988
0.00943	-0.17669
0.00946	-0.16300
0.00948	-0.14844
0.00950	-0.13386
0.00952	-0.11875
0.00955	-0.10292
0.00957	-0.08718
0.00959	-0.07103
0.00961	-0.05485
0.00964	-0.03838
0.00966	-0.02185
0.00968	-0.00537
0.00971	0.01114
0.00973	0.02725
0.00975	0.04349
0.00977	0.05932
0.00980	0.07474
0.00982	0.08998
0.00984	0.10458
0.00986	0.11891
0.00989	0.13269
0.00991	0.14595
0.00993	0.15860
0.00995	0.17072
0.00998	0.18227
0.01000	0.19275
0.01002	0.20283
0.01005	0.21213
0.01007	0.22038
0.01009	0.22803
0.01011	0.23448
0.01014	0.24021
0.01016	0.24498
0.01018	0.24868
0.01020	0.25153
0.01023	0.25320
0.01025	0.25407
0.01027	0.25374
0.01029	0.25242
0.01032	0.25004
0.01034	0.24673
0.01036	0.24239
0.01039	0.23668
0.01041	0.23047
0.01043	0.22308
0.01045	0.21473
0.01048	0.20583
0.01050	0.19573
0.01052	0.18505
0.01054	0.17359
0.01057	0.16155
0.01059	0.14909
0.01061	0.13569
0.01063	0.12212
0.01066	0.10797
0.01068	0.09325
0.01070	0.07846
0.01073	0.06335
0.01075	0.04807
0.01077	0.03242
0.01079	0.01677
0.01082	0.00118
0.01084	-0.01452
0.01086	-0.02982
0.01088	-0.04530
0.01091	-0.06047
0.01093	-0.07515
0.01095	-0.08986
0.01098	-0.10393
0.01100	-0.11779
0.01102	-0.13108
0.01104	-0.14382
0.01107	-0.15602
0.01109	-0.16754
0.01111	-0.17854
0.01113	-0.18850
0.01116	-0.19799
0.01118	-0.20658
0.01120	-0.21430
0.01122	-0.22128
0.01125	-0.22729
0.01127	-0.23251
0.01129	-0.23662
0.01132	-0.23977
0.01134	-0.24209
0.01136	-0.24323
0.01138	-0.24326
0.01141	-0.24252
0.01143	-0.24065
0.01145	-0.23776
0.01147	-0.23389
0.01150	-0.22921
0.01152	-0.22351
0.01154	-0.21679
0.01156	-0.20925
0.01159	-0.20082
0.01161	-0.19175
0.01163	-0.18169
0.01166	-0.17129
0.01168	-0.15996
0.01170	-0.14803
0.01172	-0.13570
0.01175	-0.12261
0.01177	-0.10954
0.01179	-0.09589
0.01181	-0.08190
0.01184	-0.06771
0.01186	-0.05339
0.01188	-0.03899
0.01190	-0.02446
0.01193	-0.01000
0.01195	0.00446
0.01197	0.01872
0.01200	0.03284
0.01202	0.04687
0.01204	0.06053
0.01206	0.07388
0.01209	0.08708
0.01211	0.09957
0.01213	0.11184
0.01215	0.12361
0.01218	0.13469
0.01220	0.14556
0.01222	0.15545
0.01224	0.16494
0.01227	0.17391
0.01229	0.18209
0.01231	0.18947
0.01234	0.19613
0.01236	0.20232
0.01238	0.20757
0.01240	0.21218
0.01243	0.21582
0.01245	0.21849
0.01247	0.22049
0.01249	0.22148
0.01252	0.22171
0.01254	0.22100
0.01256	0.21933
0.01259	0.21685
0.01261	0.21318
0.01263	0.20890
0.01265	0.20371
0.01268	0.19770
0.01270	0.19077
0.01272	0.18311
0.01274	0.17496
0.01277	0.16575
0.01279	0.15609
0.01281	0.14578
0.01283	0.13487
0.01286	0.12359
0.01288	0.11173
0.01290	0.09949
0.01293	0.08700
0.01295	0.07408
0.01297	0.06099
0.01299	0.04760
0.01302	0.03415
0.01304	0.02056
0.01306	0.00674
0.01308	-0.00675
0.01311	-0.02035
0.01313	-0.03370
0.01315	-0.04694
0.01317	-0.06005
0.01320	-0.07290
0.01322	-0.08533
0.01324	-0.09736
0.01327	-0.10907
0.01329	-0.11991
0.01331	-0.13052
0.01333	-0.14078
0.01336	-0.15020
0.01338	-0.15909
0.01340	-0.16715
0.01342	-0.17476
0.01345	-0.18177
0.01347	-0.18780
0.01349	-0.19341
0.01351	-0.19802
0.01354	-0.20181
0.01356	-0.20484
0.01358	-0.20704
0.01361	-0.20836
0.01363	-0.20901
0.01365	-0.20888
0.01367	-0.20751
0.01370	-0.20559
0.01372	-0.20282
0.01374	-0.19935
0.01376	-0.19505
0.01379	-0.18970
0.01381	-0.18388
0.01383	-0.17740
0.01385	-0.17001
0.01388	-0.16208
0.01390	-0.15348
0.01392	-0.14431
0.01395	-0.13471
0.01397	-0.12420
0.01399	-0.11356
0.01401	-0.10242
0.01404	-0.09088
0.01406	-0.07917
0.01408	-0.06708
0.01410	-0.05515
0.01413	-0.04278
0.01415	-0.03033
0.01417	-0.01789
0.01420	-0.00542
0.01422	0.00691
0.01424	0.01937
0.01426	0.03154
0.01429	0.04338
0.01431	0.05501
0.01433	0.06669
0.01435	0.07775
0.01438	0.08847
0.01440	0.09915
0.01442	0.10922
0.01444	0.11874
0.01447	0.12790
0.01449	0.13664
0.01451	0.14475
0.01454	0.15235
0.01456	0.15906
0.01458	0.16544
0.01460	0.17117
0.01463	0.17594
0.01465	0.18022
0.01467	0.18394
0.01469	0.18673
0.01472	0.18877
0.01474	0.19025
0.01476	0.19064
0.01478	0.19047
0.01481	0.18926
0.01483	0.18755
0.01485	0.18530
0.01488	0.18194
0.01490	0.17826
0.01492	0.17356
0.01494	0.16829
0.01497	0.16242
0.01499	0.15582
0.01501	0.14864
0.01503	0.14059
0.01506	0.13228
0.01508	0.12335
0.01510	0.11381
0.01512	0.10391
0.01515	0.09375
0.01517	0.08336
0.01519	0.07262
0.01522	0.06172
0.01524	0.05040
0.01526	0.03913
0.01528	0.02766
0.01531	0.01605
0.01533	0.00454
0.01535	-0.00714
0.01537	-0.01858
0.01540	-0.03002
0.01542	-0.04122
0.01544	-0.05223
0.01546	-0.06297
0.01549	-0.07350
0.01551	-0.08388
0.01553	-0.09358
0.01556	-0.10311
0.01558	-0.11221
0.01560	-0.12083
0.01562	-0.12889
0.01565	-0.13626
0.01567	-0.14333
0.01569	-0.14983
0.01571	-0.15567
0.01574	-0.16064
0.01576	-0.16524
0.01578	-0.16912
0.01580	-0.17219
0.01583	-0.17468
0.01585	-0.17619
0.01587	-0.17715
0.01590	-0.17730
0.01592	-0.17682
0.01594	-0.17570
0.01596	-0.17378
0.01599	-0.17122
0.01601	-0.16790
0.01603	-0.16375
0.01605	-0.15899
0.01608	-0.15379
0.01610	-0.14780
0.01612	-0.14130
0.01615	-0.13421
0.01617	-0.12668
0.01619	-0.11871
0.01621	-0.11032
0.01624	-0.10161
0.01626	-0.09250
0.01628	-0.08316
0.01630	-0.07344
0.01633	-0.06365
0.01635	-0.05357
0.01637	-0.04344
0.01639	-0.03290
0.01642	-0.02232
0.01644	-0.01214
0.01646	-0.00167
0.01649	0.00861
0.01651	0.01894
0.01653	0.02904
0.01655	0.03893
0.01658	0.04873
0.01660	0.05810
0.01662	0.06726
0.01664	0.07628
0.01667	0.08500
0.01669	0.09326
0.01671	0.10131
0.01673	0.10881
0.01676	0.11591
0.01678	0.12253
0.01680	0.12877
0.01683	0.13455
0.01685	0.13952
0.01687	0.14423
0.01689	0.14837
0.01692	0.15191
0.01694	0.15476
0.01696	0.15715
0.01698	0.15899
0.01701	0.15995
0.01703	0.16035
0.01705	0.15993
0.01707	0.15895
0.01710	0.15733
0.01712	0.15517
0.01714	0.15248
0.01717	0.14904
0.01719	0.14525
0.01721	0.14097
0.01723	0.13587
0.01726	0.13033
0.01728	0.12446
0.01730	0.11810
0.01732	0.11120
0.01735	0.10392
0.01737	0.09622
0.01739	0.08823
0.01741	0.07990
0.01744	0.07108
0.01746	0.06244
0.01748	0.05330
0.01751	0.04415
0.01753	0.03505
0.01755	0.02550
0.01757	0.01612
0.01760	0.00675
0.01762	-0.00268
0.01764	-0.01221
0.01766	-0.02140
0.01769	-0.03060
0.01771	-0.03962
0.01773	-0.04825
0.01776	-0.05661
0.01778	-0.06465
0.01780	-0.07270
0.01782	-0.08015
0.01785	-0.08737
0.01787	-0.09446
0.01789	-0.10092
0.01791	-0.10704
0.01794	-0.11258
0.01796	-0.11770
0.01798	-0.12260
0.01800	-0.12656
0.01803	-0.13041
0.01805	-0.13374
0.01807	-0.13615
0.01810	-0.13836
0.01812	-0.13962
0.01814	-0.14041
0.01816	-0.14088
0.01819	-0.14049
0.01821	-0.13961
0.01823	-0.13813
0.01825	-0.13608
0.01828	-0.13356
0.01830	-0.13049
0.01832	-0.12688
0.01834	-0.12260
0.01837	-0.11819
0.01839	-0.11306
0.01841	-0.10739
0.01844	-0.10152
0.01846	-0.09499
0.01848	-0.08852
0.01850	-0.08163
0.01853	-0.07441
0.01855	-0.06698
0.01857	-0.05925
0.01859	-0.05137
0.01862	-0.04312
0.01864	-0.03492
0.01866	-0.02670
0.01868	-0.01835
0.01871	-0.01003
0.01873	-0.00177
0.01875	0.00650
0.01878	0.01462
0.01880	0.02253
0.01882	0.03040
0.01884	0.03813
0.01887	0.04568
0.01889	0.05302
0.01891	0.06020
0.01893	0.06701
0.01896	0.07339
0.01898	0.07962
0.01900	0.08545
0.01902	0.09108
0.01905	0.09633
0.01907	0.10108
0.01909	0.10556
0.01912	0.10955
0.01914	0.11327
0.01916	0.11653
0.01918	0.11936
0.01921	0.12160
0.01923	0.12337
0.01925	0.12475
0.01927	0.12553
0.01930	0.12598
0.01932	0.12574
0.01934	0.12496
0.01937	0.12382
0.01939	0.12226
0.01941	0.12010
0.01943	0.11746
0.01946	0.11458
0.01948	0.11092
0.01950	0.10705
0.01952	0.10266
0.01955	0.09775
0.01957	0.09257
0.01959	0.08702
0.01961	0.08140
0.01964	0.07508
0.01966	0.06859
0.01968	0.06188
0.01971	0.05508
0.01973	0.04805
0.01975	0.04070
0.01977	0.03371
0.01980	0.02631
0.01982	0.01893
0.01984	0.01170
0.01986	0.00414
0.01989	-0.00310
0.01991	-0.01027
0.01993	-0.01745
0.01995	-0.02429
0.01998	-0.03125
0.02000	-0.03785
0.02002	-0.04432
0.02005	-0.05060
0.02007	-0.05666
0.02009	-0.06247
0.02011	-0.06781
0.02014	-0.07317
0.02016	-0.07788
0.02018	-0.08249
0.02020	-0.08673
0.02023	-0.09055
0.02025	-0.09428
0.02027	-0.09737
0.02029	-0.10012
0.02032	-0.10243
0.02034	-0.10448
0.02036	-0.10616
0.02039	-0.10729
0.02041	-0.10810
0.02043	-0.10840
0.02045	-0.10819
0.02048	-0.10762
0.02050	-0.10655
0.02052	-0.10499
0.02054	-0.10308
0.02057	-0.10072
0.02059	-0.09812
0.02061	-0.09506
0.02063	-0.09162
0.02066	-0.08775
0.02068	-0.08350
0.02070	-0.07916
0.02073	-0.07430
0.02075	-0.06941
0.02077	-0.06405
0.02079	-0.05864
0.02082	-0.05307
0.02084	-0.04718
0.02086	-0.04132
0.02088	-0.03500
0.02091	-0.02898
0.02093	-0.02279
0.02095	-0.01656
0.02098	-0.01032
0.02100	-0.00415
0.02102	0.00196
0.02104	0.00812
0.02107	0.01410
0.02109	0.01989
0.02111	0.02547
0.02113	0.03113
0.02116	0.03649
0.02118	0.04172
0.02120	0.04681
0.02122	0.05158
0.02125	0.05624
0.02127	0.06070
0.02129	0.06475
0.02132	0.06889
0.02134	0.07257
0.02136	0.07594
0.02138	0.07935
0.02141	0.08206
0.02143	0.08452
0.02145	0.08656
0.02147	0.08825
0.02150	0.08978
0.02152	0.09095
0.02154	0.09192
0.02156	0.09242
0.02159	0.09257
0.02161	0.09234
0.02163	0.09146
0.02166	0.09062
0.02168	0.08926
0.02170	0.08759
0.02172	0.08570
0.02175	0.08294
0.02177	0.08042
0.02179	0.07753
0.02181	0.07412
0.02184	0.07068
0.02186	0.06696
0.02188	0.06285
0.02190	0.05850
0.02193	0.05429
0.02195	0.04958
0.02197	0.04457
0.02200	0.03980
0.02202	0.03479
0.02204	0.02962
0.02206	0.02448
0.02209	0.01928
0.02211	0.01397
0.02213	0.00868
0.02215	0.00343
0.02218	-0.00176
0.02220	-0.00684
0.02222	-0.01187
0.02224	-0.01661
0.02227	-0.02144
0.02229	-0.02610
0.02231	-0.03046
0.02234	-0.03464
0.02236	-0.03890
0.02238	-0.04288
0.02240	-0.04637
0.02243	-0.05000
0.02245	-0.05326
0.02247	-0.05644
0.02249	-0.05909
0.02252	-0.06169
0.02254	-0.06413
0.02256	-0.06605
0.02259	-0.06806
0.02261	-0.06953
0.02263	-0.07095
0.02265	-0.07198
0.02268	-0.07262
0.02270	-0.07297
0.02272	-0.07302
0.02274	-0.07291
0.02277	-0.07245
0.02279	-0.07172
0.02281	-0.07050
0.02283	-0.06921
0.02286	-0.06771
0.02288	-0.06594
0.02290	-0.06382
0.02293	-0.06157
0.02295	-0.05917
0.02297	-0.05634
0.02299	-0.05360
0.02302	-0.05058
0.02304	-0.04742
0.02306	-0.04405
0.02308	-0.04053
0.02311	-0.03693
0.02313	-0.03328
0.02315	-0.02949
0.02317	-0.02551
0.02320	-0.02187
0.02322	-0.01780
0.02324	-0.01381
0.02327	-0.00997
0.02329	-0.00596
0.02331	-0.00207
0.02333	0.00187
0.02336	0.00574
0.02338	0.00965
0.02340	0.01333
0.02342	0.01715
0.02345	0.02067
0.02347	0.02380
0.02349	0.02706
0.02351	0.03027
0.02354	0.03327
0.02356	0.03592
0.02358	0.03881
0.02361	0.04141
0.02363	0.04379
0.02365	0.04598
0.02367	0.04774
0.02370	0.04965
0.02372	0.05133
0.02374	0.05293
0.02376	0.05431
0.02379	0.05538
0.02381	0.05640
0.02383	0.05704
0.02385	0.05754
0.02388	0.05796
0.02390	0.05804
0.02392	0.05794
0.02395	0.05755
0.02397	0.05691
0.02399	0.05611
0.02401	0.05507
0.02404	0.05389
0.02406	0.05241
0.02408	0.05078
0.02410	0.04904
0.02413	0.04705
0.02415	0.04487
0.02417	0.04275
0.02420	0.04044
0.02422	0.03809
0.02424	0.03565
0.02426	0.03274
0.02429	0.03002
0.02431	0.02726
0.02433	0.02439
0.02435	0.02138
0.02438	0.01838
0.02440	0.01548
0.02442	0.01228
0.02444	0.00946
0.02447	0.00663
0.02449	0.00367
0.02451	0.00093
0.02454	-0.00190
0.02456	-0.00476
0.02458	-0.00753
0.02460	-0.01008
0.02463	-0.01273
0.02465	-0.01537
0.02467	-0.01774
0.02469	-0.02006
0.02472	-0.02231
0.02474	-0.02446
0.02476	-0.02649
0.02478	-0.02828
0.02481	-0.03025
0.02483	-0.03207
0.02485	-0.03354
0.02488	-0.03494
0.02490	-0.03619
0.02492	-0.03729
0.02494	-0.03824
0.02497	-0.03925
0.02499	-0.03979
0.02501	-0.04035
0.02503	-0.04089
0.02506	-0.04083
0.02508	-0.04083
0.02510	-0.04083
0.02512	-0.04061
0.02515	-0.04042
0.02517	-0.03996
0.02519	-0.03924
0.02522	-0.03866
0.02524	-0.03770
0.02526	-0.03673
0.02528	-0.03556
0.02531	-0.03426
0.02533	-0.03295
0.02535	-0.03157
0.02537	-0.03017
0.02540	-0.02848
0.02542	-0.02711
0.02544	-0.02534
0.02546	-0.02368
0.02549	-0.02222
0.02551	-0.02034
0.02553	-0.01866
0.02556	-0.01702
0.02558	-0.01539
0.02560	-0.01348
0.02562	-0.01167
0.02565	-0.00989
0.02567	-0.00800
0.02569	-0.00640
0.02571	-0.00467
0.02574	-0.00291
0.02576	-0.00108
0.02578	0.00069
0.02580	0.00242
0.02583	0.00420
0.02585	0.00587
0.02587	0.00754
0.02590	0.00920
0.02592	0.01081
0.02594	0.01237
0.02596	0.01387
0.02599	0.01538
0.02601	0.01692
0.02603	0.01828
0.02605	0.01962
0.02608	0.02089
0.02610	0.02221
0.02612	0.02348
0.02615	0.02442
0.02617	0.02570
0.02619	0.02657
0.02621	0.02733
0.02624	0.02825
0.02626	0.02854
0.02628	0.02909
0.02630	0.02933
0.02633	0.02977
0.02635	0.03028
0.02637	0.03040
0.02639	0.03060
0.02642	0.03052
0.02644	0.03066
0.02646	0.03035
0.02649	0.03009
0.02651	0.02972
0.02653	0.02915
0.02655	0.02864
0.02658	0.02801
0.02660	0.02760
0.02662	0.02669
0.02664	0.02592
0.02667	0.02512
0.02669	0.02427
0.02671	0.02341
0.02673	0.02240
0.02676	0.02144
0.02678	0.02037
0.02680	0.01921
0.02683	0.01800
0.02685	0.01692
0.02687	0.01563
0.02689	0.01431
0.02692	0.01290
0.02694	0.01170
0.02696	0.01041
0.02698	0.00894
0.02701	0.00768
0.02703	0.00627
0.02705	0.00504
0.02707	0.00343
0.02710	0.00204
0.02712	0.00077
0.02714	-0.00099
0.02717	-0.00243
0.02719	-0.00404
0.02721	-0.00561
0.02723	-0.00725
0.02726	-0.00876
0.02728	-0.01008
0.02730	-0.01172
0.02732	-0.01318
0.02735	-0.01465
0.02737	-0.01603
0.02739	-0.01752
0.02741	-0.01893
0.02744	-0.02025
0.02746	-0.02175
0.02748	-0.02282
0.02751	-0.02403
0.02753	-0.02529
0.02755	-0.02630
0.02757	-0.02731
0.02760	-0.02828
0.02762	-0.02917
0.02764	-0.02994
0.02766	-0.03072
0.02769	-0.03151
0.02771	-0.03218
0.02773	-0.03277
0.02776	-0.03334
0.02778	-0.03370
0.02780	-0.03418
0.02782	-0.03454
0.02785	-0.03484
0.02787	-0.03498
0.02789	-0.03501
0.02791	-0.03506
0.02794	-0.03485
0.02796	-0.03456
0.02798	-0.03417
0.02800	-0.03374
0.02803	-0.03319
0.02805	-0.03241
0.02807	-0.03148
0.02810	-0.03052
0.02812	-0.02948
0.02814	-0.02826
0.02816	-0.02692
0.02819	-0.02563
0.02821	-0.02421
0.02823	-0.02256
0.02825	-0.02092
0.02828	-0.01924
0.02830	-0.01739
0.02832	-0.01530
0.02834	-0.01332
0.02837	-0.01132
0.02839	-0.00920
0.02841	-0.00725
0.02844	-0.00528
0.02846	-0.00318
0.02848	-0.00101
0.02850	0.00132
0.02853	0.00357
0.02855	0.00559
0.02857	0.00788
0.02859	0.01024
0.02862	0.01240
0.02864	0.01469
0.02866	0.01679
0.02868	0.01910
0.02871	0.02131
0.02873	0.02336
0.02875	0.02564
0.02878	0.02759
0.02880	0.02967
0.02882	0.03130
0.02884	0.03313
0.02887	0.03494
0.02889	0.03642
0.02891	0.03810
0.02893	0.03944
0.02896	0.04085
0.02898	0.04190
0.02900	0.04296
0.02902	0.04378
0.02905	0.04433
0.02907	0.04519
0.02909	0.04574
0.02912	0.04609
0.02914	0.04645
0.02916	0.04655
0.02918	0.04635
0.02921	0.04604
0.02923	0.04573
0.02925	0.04514
0.02927	0.04437
0.02930	0.04346
0.02932	0.04230
0.02934	0.04103
0.02937	0.03946
0.02939	0.03776
0.02941	0.03599
0.02943	0.03410
0.02946	0.03204
0.02948	0.02992
0.02950	0.02745
0.02952	0.02488
0.02955	0.02228
0.02957	0.01945
0.02959	0.01677
0.02961	0.01378
0.02964	0.01082
0.02966	0.00768
0.02968	0.00467
0.02971	0.00156
0.02973	-0.00181
0.02975	-0.00474
0.02977	-0.00807
0.02980	-0.01142
0.02982	-0.01467
0.02984	-0.01791
0.02986	-0.02118
0.02989	-0.02441
0.02991	-0.02773
0.02993	-0.03089
0.02995	-0.03387
0.02998	-0.03703
0.03000	-0.03973
0.03002	-0.04267
0.03005	-0.04543
0.03007	-0.04797
0.03009	-0.05040
0.03011	-0.05264
0.03014	-0.05496
0.03016	-0.05671
0.03018	-0.05846
0.03020	-0.05986
